"1)
Angelica Livingston Morgan gave birth to Geraldine Livingston Morgan on 02 March 1872.
2)
Mary Baldwin gave birth to John Frederick William Herschel on 07 March 1792.
3)
Annie Husted gave birth to Clare Husted Steel on 01 September 1960.
4)
Agnes E. Meyer gave birth to Katharine Meyer on 16 June 1917.
5)
Mary Berenson gave birth to Rachel Pearsall Conn Costelloe on 04 June 1887.
6)
Mary Williamson Averell gave birth to William Averell Harriman on 23 June 1885"	 15 November 1891	23 June 1885	6,11,0,3
"1)
Sara MacLean gave birth to Rupert James Hector Everett on 29 May 1959.
2)
Mary Wilkinson gave birth to Terence Joseph MacSwiney on 28 March 1879.
3)
Elizabeth Agassi gave birth to Andre Kirk Agassi on 29 April 1970.
4)
Helen Avery gave birth to Mark Langer Avery on 01 June 1965.
5)
Ann Dunham gave birth to Barack Hussein Obama II on 04 August 1961.
6)
Anne, Princess Royal gave birth to Zara Anne Elizabeth Phillips on 29 April 1947"	 15 May 1981	29 April 1947	16,5,7
"1)
Margaret de Vane gave birth to William Rufus de Vane King on 07 April 1786.
2)
Phoebe Desha gave birth to Alva Erskine Smith on 17 January 1853.
3)
Ileana Jacket gave birth to Sonya Eleonora Smith Jacquet on 23 April 1972.
4)
Ann Perry Sager gave birth to Seth Woodbury MacFarlane on 26 October 1973.
5)
Catherine Innes gave birth to Catherine Gordon on 01 January 1763.
6)
Päivi Murphy gave birth to Alex James Murphy on 01 January 17"	 03 June 1993	01 January 17	23,9,15
"1)
Helen Jane Masterson gave birth to Anna Masterton Buchan on 17 January 1877.
2)
Sarah gave birth to Catherine Ball on 01 December 1787.
3)
Eliza Jane Thatcher gave birth to Albert Victor Alexander on 01 May 1885.
4)
Helyn Harriette Mumford gave birth to William Thomas Hamill on 23 June 1928.
5)
Lillian Grommett gave birth to William Blake Crump on 26 June 1922.
6)
Jobeda Khatun gave birth to Humayun Kabir on 01 January 18"	 28 April 1947	01 January 18	4,8,53
"1)
Mary Threshie gave birth to Robert Threshire Reid on 03 April 1846.
2)
Rózsika Rothschild gave birth to Kathleen Annie Pannonica Rothschild on 10 December 1913.
3)
Catherine Heywood gave birth to Robert Berkeley on 26 July 1584.
4)
Carol Sharkey gave birth to John Francis Bongiovi on 02 March 1962.
5)
Helen Matilda Mason gave birth to Wayne James McMeekan on 30 January 1914.
6)
Caroline Hancock gave birth to Grace Ernestine Hall on 16 April 1885"	 15 June 1872	16 April 1885	7,3,0,24
"1)
Rosemary Edwardes gave birth to Penelope Anne Vere Thompson on 17 March 1966.
2)
Jacelyn Reeves gave birth to Scott Clinton Reeves on 21 March 1986.
3)
Ann Maria Kelham gave birth to Barbara Yelverton on 20 May 1810.
4)
Alice Hogg gave birth to Douglas McGarel Hogg on 28 February 1872.
5)
Elizabeth McElroy gave birth to Anne McElroy on 04 July 1962.
6)
Lady Mary-Gaye Curzon gave birth to Isabella Amaryllis Charlotte Anstruther-Gough-Calthorpe on 19 June 18"	 03 March 1980	19 June 18	29,3,103
"1)
Deborah Sue Davisson gave birth to Michael Fred Phelps II on 30 June 1985.
2)
Anne Ramsay gave birth to James McDonald Ramsay on 12 October 1866.
3)
Doris Boyd gave birth to David Fielding Gough Boyd on 01 January 1924.
4)
Oracene Price gave birth to Serena Jameka Williams on 26 September 1981.
5)
Eliza Gilbert gave birth to Marie Dolores Eliza Rosanna Gilbert on 01 January 1823.
6)
Kate Prichard gave birth to Hesketh Vernon Prichard on 01 January 1823"	 17 November 1876	01 January 1823	7,8,0,26
"1)
Sarah gave birth to Catherine Ball on 01 December 1787.
2)
Catherine Innes gave birth to Catherine Gordon on 01 January 1765.
3)
Lea Thompson gave birth to Zoey Francis Thompson Deutch on 10 November 1994.
4)
Charlotte Matilda Chamberlayne de Tankerville gave birth to Herbert Arthur Chamberlayne Blythe on 21 September 1849.
5)
Agnes Stenhouse gave birth to Thomas Lauder Brunton on 14 March 1844.
6)
Mary Shewell gave birth to James Henry Leigh Hunt on 23 April 1843"	 19 October 1784	23 April 1843	7,11,1,68
"1)
Polly Carroll Caton gave birth to Marianne Caton on 01 January 1788.
2)
Emily Thorndike gave birth to Winifred Amy Hart Dyke on 01 January 1881.
3)
Julia Stephen gave birth to Adeline Virginia Stephen on 25 January 1882.
4)
Iphigenia Wise Ochs gave birth to Iphigene Bertha Ochs on 19 September 1892.
5)
Bertha Ida Gordy gave birth to Berry Gordy III on 28 November 1929.
6)
Anne, Princess Royal gave birth to Zara Anne Elizabeth Phillips on 28 January 1952"	 15 May 1981	28 January 1952	15,9,45
"1)
Ellen Constance Baldock gave birth to Francis Charles Adelbert Henry Needham on 26 November 1883.
2)
Gayle Conelly Manchin gave birth to Heather Manchin on 27 June 1969.
3)
Madam C. J. Walker gave birth to Lelia McWilliams on 06 June 1885.
4)
Diane Hegarty gave birth to Zeena Galatea LaVey on 19 November 1963.
5)
Jean Hale gave birth to Mary Johns Coleman on 21 February 1972.
6)
Eleanor Roosevelt gave birth to Anna Eleanor Roosevelt on 22 February 18"	 03 May 1906	22 February 18	26,5,8
"1)
Stephanie Patrick gave birth to Oliver Julian Patrick on 09 July 2018.
2)
Lillian Grommett gave birth to William Blake Crump on 26 June 1922.
3)
Gena Rowlands gave birth to Nicholas David Rowland Cassavetes on 21 May 1959.
4)
Laura Wilson gave birth to Owen Cunningham Wilson on 18 November 1968.
5)
Lina Collier gave birth to Cycill Geraldine Collier on 13 November 1902.
6)
Grace Green gave birth to Eleanor Butler Alexander on 23 April 18"	 01 January 1888	23 April 18	31,11,105
"1)
Harriet Leveson-Gower, Countess Granville gave birth to Georgiana Charlotte Leveson-Gower on 23 September 1812.
2)
Casey Anthony gave birth to Caylee Marie Anthony on 09 August 2005.
3)
Margaret Ann Powell gave birth to Andrew James Ronald Lindsay on 25 March 1977.
4)
Kathlyn Corinne Maclean gave birth to Shirley MacLean Beaty on 24 April 1934.
5)
Karen Isner gave birth to Jonathan Robert Isner on 26 April 1985.
6)
Lady Agnes Duff gave birth to Alfred Duff Cooper on 24 April 18"	 22 February 1890	24 April 18	2,6,14
"1)
Sharon Maughan gave birth to Alice Sophia Eve on 06 February 1982.
2)
Grace Johnstone gave birth to Emily Johnstone on 31 May 1841.
3)
Marmee March gave birth to Amy Curtis March on 01 January 1849.
4)
Alice Hathaway Lee Roosevelt gave birth to Alice Lee Roosevelt on 12 February 1884.
5)
Carrie Cloveree Rivers gave birth to J. R. Cash on 26 February 1932.
6)
Katie Holmes gave birth to Suri Cruise on 23 February 1997"	 18 April 2006	23 February 1997	8,1,21
"1)
Dorothy Sanders gave birth to Bernard Sanders on 08 September 1941.
2)
Anna Maria Isabella Fynes-Clinton gave birth to Hubert Hastings Parry on 27 February 1848.
3)
Louisine Havemeyer gave birth to Electra Havemeyer on 16 August 1888.
4)
Grudd Anna Andersdotter gave birth to Anders Leonard Zorn on 18 February 1860.
5)
Julia Ward Howe gave birth to Florence Marion Howe on 01 January 1845.
6)
Elizabeth Close gave birth to John Stuart Agnew on 01 January 18"	 30 August 1949	01 January 18	21,9,76
"1)
Bhakta Devi Pokhrel gave birth to Suman Pokhrel on 21 September 1967.
2)
Loyce Whiteman gave birth to Frances Maurine Barris on 06 April 1937.
3)
Ann Harrod gave birth to Samuel Newcome on 01 January 1839.
4)
Anna Bateson gave birth to Margaret Bateson on 27 February 1860.
5)
Kathy Stirpe gave birth to Michael Douglas Aldo Stirpe on 01 January 1994.
6)
Melanie Griffith gave birth to Dakota Mayi Johnson on 23 April 1964"	 04 October 1989	23 April 1964	21,10,47
"1)
Marmee March gave birth to Elizabeth March on 01 January 1848.
2)
Margaret Bruce Black gave birth to Crawford Murray MacLehose on 16 October 1917.
3)
Margaret Ruth Runner gave birth to Clinton Eastwood on 31 May 1930.
4)
Beatrice Ives gave birth to George Orson Welles on 06 May 1915.
5)
Brynhild Olivier gave birth to Philip Owen Arnould Popham on 01 January 1922.
6)
Almy Kinner gave birth to Ann Seabury Oldrin on 01 January 1848"	 01 January 1827	01 January 1848	0,0,0,59
"1)
Lady Emily Bury gave birth to Charles Kenneth Howard-Bury on 15 August 1883.
2)
Vivienne Bellisario gave birth to Sean Harland Murray on 15 November 1977.
3)
Susan Fish LeRoy gave birth to Edith Stuyvesant Dresser on 17 January 1873.
4)
Pauline Alice Evans gave birth to Farrah Leni Fawcett on 02 February 1947.
5)
Isabella Clerk gave birth to Jean Wedderburn on 07 August 1818.
6)
Mia Farrow gave birth to Moses Amadeus Farrow on 17 August 18"	 27 January 1978	17 August 18	13,7,31
"1)
Grace Elizabeth Henley gave birth to Charles Fane De Salis on 19 March 1860.
2)
Sandy Rogen gave birth to Seth Aaron Rogen on 15 April 1982.
3)
Victoria Beckham gave birth to Harper Seven Beckham on 10 July 2011.
4)
Margaret Neville Keynes gave birth to Mary Eglantyne Hill on 14 July 1914.
5)
Victoria Beckham gave birth to Romeo James Beckham on 01 September 2002.
6)
Crystal Lee Jackson gave birth to Joseph Walter Jackson on 18 May 1990"	 26 July 1928	18 May 1990	13,6,88
"1)
Mary Hastings Bradley gave birth to Alice Hastings Bradley on 24 August 1915.
2)
Caroline Wolcott Andrews gave birth to Richard Buckminster Fuller on 12 July 1895.
3)
Jane Parker gave birth to Spencer George Matthews on 06 August 1988.
4)
Kathlyn Corinne Maclean gave birth to Shirley MacLean Beaty on 24 April 1934.
5)
Sarah Cleveland gave birth to Elizabeth Clementine Kinney on 01 January 1810.
6)
Princess Sibylla of Saxe-Coburg and Gotha gave birth to Margaretha Désirée Victoria of Sweden on 24 April 18"	 31 October 1934	24 April 18	22,9,62
"1)
Estée Lauder gave birth to Leonard Alan Lauder on 01 January 1934.
2)
Odessa Grady Clay gave birth to Cassius Marcellus Clay, Jr. on 17 January 1942.
3)
Mrs. Evans gave birth to Lily Evans on 30 January 1960.
4)
Jer Bulsara gave birth to Farrokh Bulsara on 05 September 1946.
5)
Mary Cooper gave birth to Sheldon Lee Cooper on 26 February 1980.
6)
Cynthia Dunbar gave birth to David Henry Thoreau on 24 February 1817"	 12 July 1817	24 February 1817	22,8,0,0
"1)
Margaret Cambridge, Marchioness of Cambridge gave birth to Princess Helena Frances Augusta of Teck on 23 October 1899.
2)
Elizabeth McGibbon gave birth to Walter Houghston on 05 April 1883.
3)
Sharon Thomas gave birth to Dean George Tanaka on 31 July 1966.
4)
Piper Halliwell gave birth to Wyatt Matthew Halliwell on 02 February 2003.
5)
Mrs Henry de la Pasture gave birth to Edmée Elizabeth Monica de la Pasture on 09 June 1890.
6)
Alice Hogg gave birth to Douglas McGarel Hogg on 23 April 1891"	 28 February 1872	23 April 1891	3,5,0,16
"1)
Lucinda Elizabeth Shaw gave birth to George Bernard Shaw on 26 July 1856.
2)
Mary Ida Nicholson gave birth to Bessie Lillian Gordy on 15 August 1898.
3)
Eleanor Gertrude Acheson gave birth to Dean Gooderham Acheson on 11 April 1893.
4)
Maud Long gave birth to Ernest Jennings Ford on 13 February 1919.
5)
Miriam Howell gave birth to David Howell Petraeus on 07 November 1952.
6)
Amy Phyllis Ivy Felicity Whittaker gave birth to John Kilian Houston Brunner on 16 February 18"	 24 September 1934	16 February 18	9,11,76
"1)
Eleonora Randolph Coolidge gave birth to Eleonora Randolph Sears on 28 September 1881.
2)
Roxana Foote Beecher gave birth to Elizabeth Harriet Beecher on 14 June 1811.
3)
Queen Victoria gave birth to Alice of Saxe-Coburg and Gotha on 25 April 1843.
4)
Sarah Barrett gave birth to Eliza Lee Cabot on 15 August 1787.
5)
Anne Parsons, Countess of Rosse gave birth to Antony Charles Robert Armstrong-Jones on 07 March 1930.
6)
Lanie McMullin gave birth to David Evan McMullin on 23 April 18"	 02 April 1976	23 April 18	29,0,18
"1)
Jaid Barrymore gave birth to Drew Blythe Barrymore on 22 February 1975.
2)
Isabella Ann Dow gave birth to Helen Porter Mitchell on 19 May 1861.
3)
Sascha Schwarzenbach gave birth to Magnus Vivian Otto de Coughton Wrottesley on 19 June 2006.
4)
Ann Beach gave birth to Charlotte Ninon Coleman on 03 April 1968.
5)
Sara MacLean gave birth to Rupert James Hector Everett on 29 May 1959.
6)
Vanessa Bell gave birth to Quentin Claudian Stephen Bell on 23 April 1974"	 19 August 1910	23 April 1974	10,9,109
"1)
Jacelyn Reeves gave birth to Scott Clinton Reeves on 21 March 1986.
2)
Olive Moore Cornwell gave birth to David John Moore Cornwell on 19 October 1931.
3)
Ivana Trump gave birth to Eric Frederick Trump on 06 January 1984.
4)
Linda McCartney gave birth to James Louis McCartney on 12 September 1977.
5)
Winifred Lilian Kenyon gave birth to Ann Katharine Williamson on 19 November 1922.
6)
Frances Anne Chevallier gave birth to Horatio Herbert Kitchener on 23 March 18"	 24 June 1850	23 March 18	10,1,109
"1)
Lady Margaret Gordon gave birth to William George Arthur Ormsby-Gore on 11 April 1885.
2)
Lurleen Brigham Burns Wallace gave birth to George Corley Wallace, III on 17 October 1951.
3)
Sydney Bowles gave birth to Deborah Vivien Freeman-Mitford on 31 March 1920.
4)
Fanny Schneider gave birth to Norman Kingsley Mailer on 31 January 1923.
5)
Eugenia Lillian Fauci gave birth to Anthony Stephen Fauci on 24 December 1940.
6)
Princess Sophie of Sweden gave birth to Princess Cäcilie Auguste of Baden on 25 April 1885"	 20 September 1839	25 April 1885	6,4,0,41
"1)
Irmelin DiCaprio gave birth to Leonardo Wilhelm DiCaprio on 11 November 1974.
2)
Jane Cooke gave birth to Jefferson Finis Davis on 03 June 1808.
3)
Emmie Allingham gave birth to Margery Louise Allingham on 20 May 1904.
4)
Meredith gave birth to Alexis Harper Castle on 01 January 1993.
5)
Minnie Marx gave birth to Leonard Marx on 22 March 1887.
6)
Amelia Flynn gave birth to William Robert Wills Wilde on 18 June 1892"	 01 March 1815	18 June 1892	21,3,0,59
"1)
Bhimabai Ramji Sakpal gave birth to Bhīvā Rāmjī Sakpāḷ on 14 April 1891.
2)
Lilian Austin gave birth to David Charles Henshaw Austin on 01 February 1926.
3)
Hannah Whitall Smith gave birth to Mary Pearsall Smith on 01 January 1864.
4)
Christine Ann Assange gave birth to Julian Paul Hawkins on 03 July 1971.
5)
Marcia Jeannine Jacobson gave birth to Daniel Jacob Radcliffe on 23 July 1989.
6)
Mary Elizabeth Baker gave birth to Ava Lavinia Gardner on 23 July 18"	 24 December 1922	23 July 18	6,9,49
"1)
Merlyn Myer gave birth to Marigold Merlyn Baillieu Myer on 02 May 1928.
2)
Christiana Pearson gave birth to Mary Anne Evans on 22 November 1819.
3)
Mary Ann Terry gave birth to Hannah Harriet Pedlingham Hill on 06 August 1866.
4)
Eleanor Mary Josephine Southwell Trafford gave birth to Bernard Henry Richard van Cutsem on 23 January 1916.
5)
Teresa Augello gave birth to Alicia Augello Cook on 24 January 1981.
6)
Marjorie Merriweather Post gave birth to Adelaide Brevoort Close on 23 May 18"	 26 July 1908	23 May 18	14,5,45
"1)
Blac Chyna gave birth to Dream Renée Kardashian on 10 November 2016.
2)
Agnès Dereon gave birth to Célestine Ann Beyoncé on 04 January 1954.
3)
Ruth Lapham gave birth to Christopher Allen Lloyd on 22 October 1938.
4)
Betty Lydia Gibbons gave birth to Johan Stuart Wheeler on 30 January 1935.
5)
Nancy June Carlsson Page gave birth to Matthew Paige Damon on 08 October 1970.
6)
Kris Jenner gave birth to Kendall Nicole Jenner on 20 February 2009"	 03 November 1995	20 February 2009	27,2,3
"1)
Frances Ford Seymour gave birth to Jane Seymour Fonda on 21 December 1937.
2)
Mary Elizabeth Catherine A’Court gave birth to Mary Elizabeth Ashe à Court-Repington on 21 July 1822.
3)
Anna Mary Jones gave birth to Henry Walton Jones Jr. on 01 July 1899.
4)
Jane Hawker gave birth to Frances Anne Seymour on 14 August 1807.
5)
Sonja Yelich gave birth to Ella Marija Lani Yelich-O\'Connor on 07 November 1996.
6)
Jane Lowe gave birth to Benedict Leonard Calvert on 23 November 1884"	 21 March 1679	23 November 1884	2,6,97,15
"1)
Janet Sheen gave birth to Carlos Irwin Estévez on 03 September 1965.
2)
Catherine Innes gave birth to Catherine Gordon on 22 April 1764.
3)
Janet Sheen gave birth to Renée Pilar Estevez on 02 April 1967.
4)
Neneh Cherry gave birth to Mabel Alabama-Pearl McVey on 20 February 1996.
5)
Princess Ortrud of Schleswig-Holstein-Sonderburg-Glücksburg gave birth to Princess Alexandra Irene Margaretha Elisabeth Bathildis of Hanover on 18 February 1959.
6)
Mary Jane Puckett gave birth to Eva Ariel Lattin on 23 February 1894"	 19 February 1892	23 February 1894	4,0,0,2
"1)
Vonda Butler gave birth to Daniel Nicholas Butler on 19 April 1984.
2)
Sonya Carson gave birth to Benjamin Solomon Carson on 18 September 1951.
3)
Estée Lauder gave birth to Ronald Steven Lauder on 26 February 1944.
4)
Lady Cecilia Gordon-Lennox gave birth to George Charles Bingham on 13 December 1860.
5)
Kris Jenner gave birth to Khloé Alexandra Kardashian on 27 June 1984.
6)
Florence Kenrick gave birth to Arthur Neville Chamberlain on 20 April 1885"	 18 March 1869	20 April 1885	7,5,0,22
"1)
Mary Jacob gave birth to Mary Phelps Jacob on 20 April 1892.
2)
Marjorie, Countess of Carrick gave birth to Robert the Bruce on 11 July 1274.
3)
De\'Bella gave birth to Stephany Schwarz on 05 August 1976.
4)
Emily M. Mann gave birth to Hamilton Stuyvesant Fish on 07 December 1888.
5)
Lucy Lavinia Crane gave birth to George Randolph Scott on 23 January 1898.
6)
Isabella Ann Dow gave birth to Helen Porter Mitchell on 23 March 18"	 19 May 1861	23 March 18	8,3,109
"1)
Marjorie Thomas gave birth to Noel John Christopher Harrison on 29 January 1934.
2)
Xandra Carandini Lee gave birth to Harriet Mary Walter on 24 September 1950.
3)
Jane Skene gave birth to Edith Agnes Kathleen Bruce on 27 March 1878.
4)
Elinor Morgenthau gave birth to Robert Morris Morgenthau on 31 July 1919.
5)
Annette Ekblom gave birth to Amelia Catherine Bennett on 04 June 1982.
6)
Anne Jane Gholson gave birth to Ellen Anderson Gholson Glasgow on 23 June 1884"	 22 April 1873	23 June 1884	13,3,0,15
"1)
Belle Montrose gave birth to Stephen Valentine Patrick William Allen on 26 December 1921.
2)
Hannah Chaplin gave birth to Charles Spencer Chaplin on 16 April 1889.
3)
Roslyn Packer gave birth to James Douglas Packer on 08 September 1967.
4)
Hannah Simpson Grant gave birth to Hiram Ulysses Grant on 27 April 1822.
5)
Sarah \'Sally\' Sheeran gave birth to Sarah Louise Heath on 11 February 1964.
6)
Barbara Turner gave birth to Jennifer Leigh Morrow on 23 April 18"	 05 February 1962	23 April 18	28,6,16
